"","subj","block","type","session","item","alpha"
"6031",65209,"biopsych",4,3,15,0.1984
"6032",65209,"biopsych",4,3,16,0.275
"6033",65209,"biopsych",4,3,17,0.1512
"6034",65209,"biopsych",4,3,18,0.2969
"6035",65209,"biopsych",4,3,19,0.1512
"6036",65209,"biopsych",4,3,20,0.2012
"6037",65209,"biopsych",4,3,21,0.1516
"6038",65209,"biopsych",4,3,22,0.2199
"6039",65209,"biopsych",4,3,23,0.2012
"6040",65209,"biopsych",4,3,24,0.2762
"6041",65209,"biopsych",4,3,25,0.2004
"6042",65224,"vocab1",1,1,1,0.1512
"6043",65224,"vocab1",1,1,2,0.1512
"6044",65224,"vocab1",1,1,3,0.3187
"6045",65224,"vocab1",1,1,4,0.5023
"6046",65224,"vocab1",1,1,5,0.4809
"6047",65224,"vocab1",1,1,6,0.293
"6048",65224,"vocab1",1,1,7,0.2371
"6049",65224,"vocab1",1,1,8,0.2824
"6050",65224,"vocab1",1,1,9,0.5953
"6051",65224,"vocab1",1,1,10,0.1512
"6052",65224,"vocab1",1,1,11,0.1816
"6053",65224,"vocab1",1,1,12,0.1512
"6054",65224,"vocab1",1,1,13,0.3508
"6055",65224,"vocab1",1,1,14,0.357
"6056",65224,"vocab1",1,1,15,0.2828
"6057",65224,"vocab1",1,1,16,0.2598
"6058",65224,"vocab1",1,1,17,0.443
"6059",65224,"vocab1",1,1,18,0.1691
"6060",65224,"vocab1",1,1,19,0.2008
"6061",65224,"vocab1",1,1,20,0.2688
"6062",65224,"vocab1",1,1,21,0.2258
"6063",65224,"vocab1",1,1,22,0.1883
"6064",65224,"vocab1",1,1,23,0.225
"6065",65224,"vocab1",1,1,24,0.2531
"6066",65224,"vocab1",1,1,25,0.2508
"6067",65224,"vocab2",1,2,26,0.6926
"6068",65224,"vocab2",1,2,27,0.2902
"6069",65224,"vocab2",1,2,28,0.2691
"6070",65224,"vocab2",1,2,29,0.1566
"6071",65224,"vocab2",1,2,30,0.2988
"6072",65224,"vocab2",1,2,31,0.25
"6073",65224,"vocab2",1,2,32,0.2012
"6074",65224,"vocab2",1,2,33,0.2008
"6075",65224,"vocab2",1,2,34,0.1754
"6076",65224,"vocab2",1,2,35,0.2008
"6077",65224,"vocab2",1,2,36,0.2773
"6078",65224,"vocab2",1,2,37,0.1621
"6079",65224,"vocab2",1,2,38,0.598
"6080",65224,"vocab2",1,2,39,0.2664
"6081",65224,"vocab2",1,2,40,0.1512
"6082",65224,"vocab2",1,2,41,0.2195
"6083",65224,"vocab2",1,2,42,0.2426
"6084",65224,"vocab2",1,2,43,0.3211
"6085",65224,"vocab2",1,2,44,0.1512
"6086",65224,"vocab2",1,2,45,0.2008
"6087",65224,"vocab2",1,2,46,0.3285
"6088",65224,"vocab2",1,2,47,0.3246
"6089",65224,"vocab2",1,2,48,0.2652
"6090",65224,"vocab2",1,2,49,0.2891
"6091",65224,"vocab2",1,2,50,0.2754
"6092",65224,"vocab3",1,3,51,0.2762
"6093",65224,"vocab3",1,3,52,0.3691
"6094",65224,"vocab3",1,3,53,0.3191
"6095",65224,"vocab3",1,3,54,0.1535
"6096",65224,"vocab3",1,3,55,0.1516
"6097",65224,"vocab3",1,3,56,0.1512
"6098",65224,"vocab3",1,3,57,0.1613
"6099",65224,"vocab3",1,3,58,0.1855
"6100",65224,"vocab3",1,3,59,0.1512
"6101",65224,"vocab3",1,3,60,0.491
"6102",65224,"vocab3",1,3,61,0.1512
"6103",65224,"vocab3",1,3,62,0.3777
"6104",65224,"vocab3",1,3,63,0.152
"6105",65224,"vocab3",1,3,64,0.5445
"6106",65224,"vocab3",1,3,65,0.1512
"6107",65224,"vocab3",1,3,66,0.1891
"6108",65224,"vocab3",1,3,67,0.1645
"6109",65224,"vocab3",1,3,68,0.2207
"6110",65224,"vocab3",1,3,69,0.5262
"6111",65224,"vocab3",1,3,70,0.2316
"6112",65224,"vocab3",1,3,71,0.1984
"6113",65224,"vocab3",1,3,72,0.2297
"6114",65224,"vocab3",1,3,73,0.1512
"6115",65224,"vocab3",1,3,74,0.2273
"6116",65224,"vocab3",1,3,75,0.1512
"6117",65224,"flags",2,1,1,0.1629
"6118",65224,"flags",2,1,2,0.1512
"6119",65224,"flags",2,1,3,0.277
"6120",65224,"flags",2,1,4,0.3004
"6121",65224,"flags",2,1,5,0.241
"6122",65224,"flags",2,1,6,0.2996
"6123",65224,"flags",2,1,7,0.25
"6124",65224,"flags",2,1,8,0.3539
"6125",65224,"flags",2,1,9,0.2242
"6126",65224,"flags",2,1,10,0.2117
"6127",65224,"flags",2,1,11,0.3031
"6128",65224,"flags",2,1,12,0.2012
"6129",65224,"flags",2,1,13,0.3152
"6130",65224,"flags",2,1,14,0.275
"6131",65224,"flags",2,1,15,0.2824
"6132",65224,"flags",2,1,16,0.3059
"6133",65224,"flags",2,1,17,0.3742
"6134",65224,"flags",2,1,18,0.1512
"6135",65224,"flags",2,1,19,0.2008
"6136",65224,"flags",2,1,20,0.3414
"6137",65224,"flags",2,1,21,0.4109
"6138",65224,"flags",2,1,22,0.3754
"6139",65224,"flags",2,1,23,0.4023
"6140",65224,"flags",2,1,24,0.2004
"6141",65224,"flags",2,1,25,0.225
"6142",65224,"maps",3,2,1,0.25
"6143",65224,"maps",3,2,2,0.2008
"6144",65224,"maps",3,2,3,0.2566
"6145",65224,"maps",3,2,4,0.3508
"6146",65224,"maps",3,2,6,0.2504
"6147",65224,"maps",3,2,7,0.4469
"6148",65224,"maps",3,2,8,0.259
"6149",65224,"maps",3,2,9,0.5543
"6150",65224,"maps",3,2,10,0.2504
"6151",65224,"maps",3,2,11,0.375
"6152",65224,"maps",3,2,12,0.225
"6153",65224,"maps",3,2,13,0.3
"6154",65224,"maps",3,2,14,0.2797
"6155",65224,"maps",3,2,15,0.2969
"6156",65224,"maps",3,2,16,0.3121
"6157",65224,"maps",3,2,17,0.4004
"6158",65224,"maps",3,2,18,0.4867
"6159",65224,"maps",3,2,19,0.3625
"6160",65224,"maps",3,2,20,0.3246
"6161",65224,"maps",3,2,21,0.559
"6162",65224,"maps",3,2,22,0.2773
"6163",65224,"maps",3,2,23,0.4031
"6164",65224,"maps",3,2,24,0.3086
"6165",65224,"maps",3,2,25,0.3937
"6166",65224,"biopsych",4,3,1,0.275
"6167",65224,"biopsych",4,3,2,0.2504
"6168",65224,"biopsych",4,3,3,0.2008
"6169",65224,"biopsych",4,3,4,0.4281
"6170",65224,"biopsych",4,3,5,0.3992
"6171",65224,"biopsych",4,3,6,0.3984
"6172",65224,"biopsych",4,3,7,0.4754
"6173",65224,"biopsych",4,3,8,0.2008
"6174",65224,"biopsych",4,3,9,0.4434
"6175",65224,"biopsych",4,3,10,0.3254
"6176",65224,"biopsych",4,3,11,0.2977
"6177",65224,"biopsych",4,3,12,0.4523
"6178",65224,"biopsych",4,3,13,0.2504
"6179",65224,"biopsych",4,3,14,0.2008
"6180",65224,"biopsych",4,3,15,0.2504
"6181",65224,"biopsych",4,3,16,0.2008
"6182",65224,"biopsych",4,3,17,0.2504
"6183",65224,"biopsych",4,3,18,0.4684
"6184",65224,"biopsych",4,3,19,0.2504
"6185",65224,"biopsych",4,3,20,0.2633
"6186",65224,"biopsych",4,3,21,0.3
"6187",65224,"biopsych",4,3,22,0.2934
"6188",65224,"biopsych",4,3,23,0.2504
"6189",65224,"biopsych",4,3,24,0.2008
"6190",65224,"biopsych",4,3,25,0.2746
"6191",65230,"vocab1",1,1,1,0.1512
"6192",65230,"vocab1",1,1,2,0.1512
"6193",65230,"vocab1",1,1,3,0.25
"6194",65230,"vocab1",1,1,4,0.2684
"6195",65230,"vocab1",1,1,5,0.3648
"6196",65230,"vocab1",1,1,6,0.1512
"6197",65230,"vocab1",1,1,7,0.2652
"6198",65230,"vocab1",1,1,8,0.2012
"6199",65230,"vocab1",1,1,9,0.3648
"6200",65230,"vocab1",1,1,10,0.2523
"6201",65230,"vocab1",1,1,11,0.2637
"6202",65230,"vocab1",1,1,12,0.466
"6203",65230,"vocab1",1,1,13,0.2199
"6204",65230,"vocab1",1,1,14,0.2969
"6205",65230,"vocab1",1,1,15,0.3328
"6206",65230,"vocab1",1,1,16,0.2551
"6207",65230,"vocab1",1,1,17,0.5301
"6208",65230,"vocab1",1,1,18,0.2008
"6209",65230,"vocab1",1,1,19,0.2254
"6210",65230,"vocab1",1,1,20,0.3188
"6211",65230,"vocab1",1,1,21,0.3473
"6212",65230,"vocab1",1,1,22,0.1512
"6213",65230,"vocab1",1,1,23,0.2008
"6214",65230,"vocab1",1,1,24,0.2043
"6215",65230,"vocab1",1,1,25,0.3762
"6216",65230,"vocab2",1,2,26,0.5844
"6217",65230,"vocab2",1,2,27,0.3246
"6218",65230,"vocab2",1,2,28,0.2527
"6219",65230,"vocab2",1,2,29,0.1512
"6220",65230,"vocab2",1,2,30,0.2008
"6221",65230,"vocab2",1,2,31,0.3051
"6222",65230,"vocab2",1,2,32,0.532
"6223",65230,"vocab2",1,2,33,0.2496
"6224",65230,"vocab2",1,2,34,0.2004
"6225",65230,"vocab2",1,2,35,0.1512
"6226",65230,"vocab2",1,2,36,0.25
"6227",65230,"vocab2",1,2,37,0.2508
"6228",65230,"vocab2",1,2,38,0.309
"6229",65230,"vocab2",1,2,39,0.3043
"6230",65230,"vocab2",1,2,40,0.2004
"6231",65230,"vocab2",1,2,41,0.3266
"6232",65230,"vocab2",1,2,42,0.2012
"6233",65230,"vocab2",1,2,43,0.2809
"6234",65230,"vocab2",1,2,44,0.2008
"6235",65230,"vocab2",1,2,45,0.2012
"6236",65230,"vocab2",1,2,46,0.3133
"6237",65230,"vocab2",1,2,47,0.373
"6238",65230,"vocab2",1,2,48,0.2469
"6239",65230,"vocab2",1,2,49,0.1512
"6240",65230,"vocab2",1,2,50,0.3781
"6241",65230,"vocab3",1,3,51,0.3258
"6242",65230,"vocab3",1,3,52,0.2754
"6243",65230,"vocab3",1,3,53,0.5066
"6244",65230,"vocab3",1,3,54,0.1574
"6245",65230,"vocab3",1,3,55,0.2
"6246",65230,"vocab3",1,3,56,0.2637
"6247",65230,"vocab3",1,3,57,0.2477
"6248",65230,"vocab3",1,3,58,0.2004
"6249",65230,"vocab3",1,3,59,0.1512
"6250",65230,"vocab3",1,3,60,0.1914
"6251",65230,"vocab3",1,3,61,0.2008
"6252",65230,"vocab3",1,3,62,0.3082
"6253",65230,"vocab3",1,3,63,0.1512
"6254",65230,"vocab3",1,3,64,0.4863
"6255",65230,"vocab3",1,3,65,0.2613
"6256",65230,"vocab3",1,3,66,0.2316
"6257",65230,"vocab3",1,3,67,0.2008
"6258",65230,"vocab3",1,3,68,0.268
"6259",65230,"vocab3",1,3,69,0.4746
"6260",65230,"vocab3",1,3,70,0.2004
"6261",65230,"vocab3",1,3,71,0.4332
"6262",65230,"vocab3",1,3,72,0.2008
"6263",65230,"vocab3",1,3,73,0.1512
"6264",65230,"vocab3",1,3,74,0.2211
"6265",65230,"vocab3",1,3,75,0.1512
"6266",65230,"flags",2,1,1,0.2504
"6267",65230,"flags",2,1,2,0.2988
"6268",65230,"flags",2,1,3,0.3184
"6269",65230,"flags",2,1,4,0.2996
"6270",65230,"flags",2,1,5,0.2504
"6271",65230,"flags",2,1,6,0.2504
"6272",65230,"flags",2,1,7,0.3129
"6273",65230,"flags",2,1,8,0.2008
"6274",65230,"flags",2,1,9,0.4621
"6275",65230,"flags",2,1,10,0.2504
"6276",65230,"flags",2,1,11,0.3059
"6277",65230,"flags",2,1,12,0.3
"6278",65230,"flags",2,1,13,0.3496
"6279",65230,"flags",2,1,14,0.5105
"6280",65230,"flags",2,1,15,0.3547
"6281",65230,"flags",2,1,16,0.3785
"6282",65230,"flags",2,1,17,0.2961
"6283",65230,"flags",2,1,18,0.3246
"6284",65230,"flags",2,1,19,0.2996
"6285",65230,"flags",2,1,20,0.5055
"6286",65230,"flags",2,1,21,0.4184
"6287",65230,"flags",2,1,22,0.3383
"6288",65230,"flags",2,1,23,0.225
"6289",65230,"flags",2,1,24,0.4504
"6290",65230,"flags",2,1,25,0.3
"6291",65230,"maps",3,2,2,0.2289
"6292",65230,"maps",3,2,3,0.3887
"6293",65230,"maps",3,2,4,0.3438
"6294",65230,"maps",3,2,5,0.4207
"6295",65230,"maps",3,2,6,0.3984
"6296",65230,"maps",3,2,7,0.4434
"6297",65230,"maps",3,2,8,0.534
"6298",65230,"maps",3,2,9,0.4207
"6299",65230,"maps",3,2,11,0.4695
"6300",65230,"maps",3,2,14,0.2375
"6301",65230,"maps",3,2,15,0.4809
"6302",65230,"maps",3,2,17,0.3938
"6303",65230,"maps",3,2,20,0.425
"6304",65230,"maps",3,2,22,0.2504
"6305",65230,"maps",3,2,23,0.4238
"6306",65230,"maps",3,2,24,0.3785
"6307",65230,"biopsych",4,3,1,0.2008
"6308",65230,"biopsych",4,3,2,0.2012
"6309",65230,"biopsych",4,3,3,0.2008
"6310",65230,"biopsych",4,3,4,0.3633
"6311",65230,"biopsych",4,3,5,0.4859
"6312",65230,"biopsych",4,3,6,0.2887
"6313",65230,"biopsych",4,3,7,0.2652
"6314",65230,"biopsych",4,3,8,0.1512
"6315",65230,"biopsych",4,3,9,0.3234
"6316",65230,"biopsych",4,3,10,0.2355
"6317",65230,"biopsych",4,3,11,0.2559
"6318",65230,"biopsych",4,3,12,0.2906
"6319",65230,"biopsych",4,3,13,0.2254
"6320",65230,"biopsych",4,3,14,0.2004
"6321",65230,"biopsych",4,3,15,0.1922
"6322",65230,"biopsych",4,3,16,0.2617
"6323",65230,"biopsych",4,3,17,0.2254
"6324",65230,"biopsych",4,3,18,0.3684
"6325",65230,"biopsych",4,3,19,0.2008
"6326",65230,"biopsych",4,3,20,0.1512
"6327",65230,"biopsych",4,3,21,0.2125
"6328",65230,"biopsych",4,3,22,0.2551
"6329",65230,"biopsych",4,3,23,0.1512
"6330",65230,"biopsych",4,3,24,0.2004
"6331",65230,"biopsych",4,3,25,0.2629
"6332",65260,"vocab1",1,1,1,0.2008
"6333",65260,"vocab1",1,1,2,0.1512
"6334",65260,"vocab1",1,1,3,0.1914
"6335",65260,"vocab1",1,1,4,0.2422
"6336",65260,"vocab1",1,1,5,0.4676
"6337",65260,"vocab1",1,1,6,0.1512
"6338",65260,"vocab1",1,1,7,0.1512
"6339",65260,"vocab1",1,1,8,0.1512
"6340",65260,"vocab1",1,1,9,0.4871
"6341",65260,"vocab1",1,1,10,0.2145
"6342",65260,"vocab1",1,1,11,0.1516
"6343",65260,"vocab1",1,1,12,0.4586
"6344",65260,"vocab1",1,1,13,0.2012
"6345",65260,"vocab1",1,1,14,0.2816
"6346",65260,"vocab1",1,1,15,0.3059
"6347",65260,"vocab1",1,1,16,0.3113
"6348",65260,"vocab1",1,1,17,0.3004
"6349",65260,"vocab1",1,1,18,0.2102
"6350",65260,"vocab1",1,1,19,0.2312
"6351",65260,"vocab1",1,1,20,0.1961
"6352",65260,"vocab1",1,1,21,0.2148
"6353",65260,"vocab1",1,1,22,0.2008
"6354",65260,"vocab1",1,1,23,0.2055
"6355",65260,"vocab1",1,1,24,0.3738
"6356",65260,"vocab1",1,1,25,0.2008
"6357",65260,"vocab2",1,2,26,0.3102
"6358",65260,"vocab2",1,2,27,0.2008
"6359",65260,"vocab2",1,2,28,0.2008
"6360",65260,"vocab2",1,2,29,0.2012
"6361",65260,"vocab2",1,2,30,0.2969
"6362",65260,"vocab2",1,2,31,0.4488
"6363",65260,"vocab2",1,2,32,0.3273
"6364",65260,"vocab2",1,2,33,0.2133
"6365",65260,"vocab2",1,2,34,0.2008
"6366",65260,"vocab2",1,2,35,0.1754
"6367",65260,"vocab2",1,2,36,0.4473
"6368",65260,"vocab2",1,2,37,0.1512
"6369",65260,"vocab2",1,2,38,0.2988
"6370",65260,"vocab2",1,2,39,0.2746
"6371",65260,"vocab2",1,2,40,0.1629
"6372",65260,"vocab2",1,2,41,0.3367
"6373",65260,"vocab2",1,2,42,0.2848
"6374",65260,"vocab2",1,2,43,0.232
"6375",65260,"vocab2",1,2,44,0.2008
"6376",65260,"vocab2",1,2,45,0.2184
"6377",65260,"vocab2",1,2,46,0.5266
"6378",65260,"vocab2",1,2,47,0.4168
"6379",65260,"vocab2",1,2,48,0.1512
"6380",65260,"vocab2",1,2,49,0.2813
"6381",65260,"vocab2",1,2,50,0.3742
"6382",65260,"vocab3",1,3,51,0.25
"6383",65260,"vocab3",1,3,52,0.5
"6384",65260,"vocab3",1,3,53,0.298
"6385",65260,"vocab3",1,3,54,0.2215
"6386",65260,"vocab3",1,3,55,0.3484
"6387",65260,"vocab3",1,3,56,0.2328
"6388",65260,"vocab3",1,3,57,0.2008
"6389",65260,"vocab3",1,3,58,0.3
"6390",65260,"vocab3",1,3,59,0.2008
"6391",65260,"vocab3",1,3,60,0.343
"6392",65260,"vocab3",1,3,61,0.1512
"6393",65260,"vocab3",1,3,62,0.2996
"6394",65260,"vocab3",1,3,63,0.1512
"6395",65260,"vocab3",1,3,64,0.3637
"6396",65260,"vocab3",1,3,65,0.2863
"6397",65260,"vocab3",1,3,66,0.4066
"6398",65260,"vocab3",1,3,67,0.25
"6399",65260,"vocab3",1,3,68,0.2008
"6400",65260,"vocab3",1,3,69,0.4719
"6401",65260,"vocab3",1,3,70,0.2988
"6402",65260,"vocab3",1,3,71,0.2008
"6403",65260,"vocab3",1,3,72,0.4121
"6404",65260,"vocab3",1,3,73,0.2945
"6405",65260,"vocab3",1,3,74,0.2504
"6406",65260,"vocab3",1,3,75,0.1512
"6407",65260,"flags",2,1,1,0.3371
"6408",65260,"flags",2,1,3,0.2031
"6409",65260,"flags",2,1,4,0.457
"6410",65260,"flags",2,1,6,0.2469
"6411",65260,"flags",2,1,8,0.2629
"6412",65260,"flags",2,1,9,0.3715
"6413",65260,"flags",2,1,10,0.2043
"6414",65260,"flags",2,1,11,0.3867
"6415",65260,"flags",2,1,12,0.2094
"6416",65260,"flags",2,1,13,0.402
"6417",65260,"flags",2,1,14,0.434
"6418",65260,"flags",2,1,15,0.3695
"6419",65260,"flags",2,1,16,0.4266
"6420",65260,"flags",2,1,17,0.3492
"6421",65260,"flags",2,1,19,0.25
"6422",65260,"flags",2,1,20,0.3402
"6423",65260,"flags",2,1,21,0.3164
"6424",65260,"flags",2,1,22,0.3
"6425",65260,"flags",2,1,23,0.232
"6426",65260,"flags",2,1,24,0.409
"6427",65260,"flags",2,1,25,0.3316
"6428",65260,"maps",3,2,1,0.3797
"6429",65260,"maps",3,2,3,0.2953
"6430",65260,"maps",3,2,6,0.3527
"6431",65260,"maps",3,2,9,0.6199
"6432",65260,"maps",3,2,10,0.3367
"6433",65260,"maps",3,2,11,0.4324
"6434",65260,"maps",3,2,12,0.2504
"6435",65260,"maps",3,2,14,0.3059
"6436",65260,"maps",3,2,15,0.5195
"6437",65260,"maps",3,2,16,0.3723
"6438",65260,"maps",3,2,19,0.4207
"6439",65260,"maps",3,2,20,0.2383
"6440",65260,"maps",3,2,21,0.5172
"6441",65260,"maps",3,2,22,0.4117
"6442",65260,"maps",3,2,23,0.4262
"6443",65260,"maps",3,2,24,0.3344
"6444",65260,"maps",3,2,25,0.4484
"6445",65260,"biopsych",4,3,1,0.2879
"6446",65260,"biopsych",4,3,2,0.3289
"6447",65260,"biopsych",4,3,3,0.275
"6448",65260,"biopsych",4,3,4,0.2504
"6449",65260,"biopsych",4,3,6,0.5953
"6450",65260,"biopsych",4,3,9,0.3
"6451",65260,"biopsych",4,3,10,0.3301
"6452",65260,"biopsych",4,3,11,0.2992
"6453",65260,"biopsych",4,3,12,0.3488
"6454",65260,"biopsych",4,3,14,0.2008
"6455",65260,"biopsych",4,3,15,0.3324
"6456",65260,"biopsych",4,3,16,0.3344
"6457",65260,"biopsych",4,3,17,0.2195
"6458",65260,"biopsych",4,3,19,0.2965
"6459",65260,"biopsych",4,3,21,0.2504
"6460",65260,"biopsych",4,3,22,0.3418
"6461",65260,"biopsych",4,3,23,0.4453
"6462",65260,"biopsych",4,3,24,0.2941
"6463",65260,"biopsych",4,3,25,0.2008
"6464",65299,"vocab1",1,1,1,0.2961
"6465",65299,"vocab1",1,1,2,0.2281
"6466",65299,"vocab1",1,1,3,0.2613
"6467",65299,"vocab1",1,1,4,0.3141
"6468",65299,"vocab1",1,1,5,0.316
"6469",65299,"vocab1",1,1,6,0.2813
"6470",65299,"vocab1",1,1,7,0.1512
"6471",65299,"vocab1",1,1,8,0.2227
"6472",65299,"vocab1",1,1,9,0.4305
"6473",65299,"vocab1",1,1,10,0.3008
"6474",65299,"vocab1",1,1,11,0.3223
"6475",65299,"vocab1",1,1,12,0.2008
"6476",65299,"vocab1",1,1,13,0.225
"6477",65299,"vocab1",1,1,14,0.2488
"6478",65299,"vocab1",1,1,15,0.2723
"6479",65299,"vocab1",1,1,16,0.3621
"6480",65299,"vocab1",1,1,17,0.307
"6481",65299,"vocab1",1,1,18,0.3391
"6482",65299,"vocab1",1,1,19,0.3785
"6483",65299,"vocab1",1,1,20,0.1887
"6484",65299,"vocab1",1,1,21,0.1871
"6485",65299,"vocab1",1,1,22,0.3426
"6486",65299,"vocab1",1,1,23,0.2316
"6487",65299,"vocab1",1,1,24,0.2012
"6488",65299,"vocab1",1,1,25,0.2008
"6489",65299,"vocab2",1,2,26,0.3191
"6490",65299,"vocab2",1,2,27,0.2801
"6491",65299,"vocab2",1,2,28,0.2258
"6492",65299,"vocab2",1,2,29,0.2539
"6493",65299,"vocab2",1,2,30,0.3672
"6494",65299,"vocab2",1,2,31,0.375
"6495",65299,"vocab2",1,2,32,0.3797
"6496",65299,"vocab2",1,2,33,0.2008
"6497",65299,"vocab2",1,2,34,0.2992
"6498",65299,"vocab2",1,2,35,0.2133
"6499",65299,"vocab2",1,2,36,0.2801
"6500",65299,"vocab2",1,2,37,0.2008
"6501",65299,"vocab2",1,2,38,0.2008
"6502",65299,"vocab2",1,2,39,0.3215
"6503",65299,"vocab2",1,2,40,0.3383
"6504",65299,"vocab2",1,2,41,0.35
"6505",65299,"vocab2",1,2,42,0.3309
"6506",65299,"vocab2",1,2,43,0.2012
"6507",65299,"vocab2",1,2,44,0.2094
"6508",65299,"vocab2",1,2,45,0.25
"6509",65299,"vocab2",1,2,46,0.3508
"6510",65299,"vocab2",1,2,47,0.2996
"6511",65299,"vocab2",1,2,48,0.1512
"6512",65299,"vocab2",1,2,49,0.2008
"6513",65299,"vocab2",1,2,50,0.2996
"6514",65299,"vocab3",1,3,51,0.375
"6515",65299,"vocab3",1,3,52,0.3121
"6516",65299,"vocab3",1,3,53,0.2758
"6517",65299,"vocab3",1,3,54,0.3129
"6518",65299,"vocab3",1,3,55,0.1887
"6519",65299,"vocab3",1,3,56,0.2008
"6520",65299,"vocab3",1,3,57,0.3086
"6521",65299,"vocab3",1,3,58,0.3582
"6522",65299,"vocab3",1,3,59,0.1512
"6523",65299,"vocab3",1,3,60,0.2539
"6524",65299,"vocab3",1,3,61,0.1512
"6525",65299,"vocab3",1,3,62,0.4711
"6526",65299,"vocab3",1,3,63,0.343
"6527",65299,"vocab3",1,3,64,0.548
"6528",65299,"vocab3",1,3,65,0.1855
"6529",65299,"vocab3",1,3,66,0.25
"6530",65299,"vocab3",1,3,67,0.2445
"6531",65299,"vocab3",1,3,68,0.3969
"6532",65299,"vocab3",1,3,69,0.2906
"6533",65299,"vocab3",1,3,70,0.2172
"6534",65299,"vocab3",1,3,71,0.2934
"6535",65299,"vocab3",1,3,72,0.2488
"6536",65299,"vocab3",1,3,73,0.266
"6537",65299,"vocab3",1,3,74,0.2629
"6538",65299,"vocab3",1,3,75,0.3344
"6539",65299,"flags",2,1,1,0.2504
"6540",65299,"flags",2,1,2,0.2504
"6541",65299,"flags",2,1,3,0.3477
"6542",65299,"flags",2,1,4,0.609
"6543",65299,"flags",2,1,5,0.3227
"6544",65299,"flags",2,1,6,0.3
"6545",65299,"flags",2,1,7,0.3004
"6546",65299,"flags",2,1,8,0.2504
"6547",65299,"flags",2,1,9,0.225
"6548",65299,"flags",2,1,10,0.2063
"6549",65299,"flags",2,1,11,0.2316
"6550",65299,"flags",2,1,12,0.3992
"6551",65299,"flags",2,1,13,0.3191
"6552",65299,"flags",2,1,14,0.2738
"6553",65299,"flags",2,1,15,0.2957
"6554",65299,"flags",2,1,16,0.4352
"6555",65299,"flags",2,1,17,0.2504
"6556",65299,"flags",2,1,18,0.2008
"6557",65299,"flags",2,1,19,0.2188
"6558",65299,"flags",2,1,20,0.2508
"6559",65299,"flags",2,1,21,0.3898
"6560",65299,"flags",2,1,22,0.4047
"6561",65299,"flags",2,1,23,0.2668
"6562",65299,"flags",2,1,24,0.2746
"6563",65299,"flags",2,1,25,0.2875
"6564",65299,"maps",3,2,1,0.3039
"6565",65299,"maps",3,2,2,0.3414
"6566",65299,"maps",3,2,3,0.4016
"6567",65299,"maps",3,2,4,0.225
"6568",65299,"maps",3,2,5,0.357
"6569",65299,"maps",3,2,6,0.2504
"6570",65299,"maps",3,2,7,0.4273
"6571",65299,"maps",3,2,8,0.366
"6572",65299,"maps",3,2,9,0.2879
"6573",65299,"maps",3,2,10,0.4352
"6574",65299,"maps",3,2,11,0.3258
"6575",65299,"maps",3,2,13,0.2996
"6576",65299,"maps",3,2,14,0.327
"6577",65299,"maps",3,2,15,0.4172
"6578",65299,"maps",3,2,16,0.3
"6579",65299,"maps",3,2,17,0.3934
"6580",65299,"maps",3,2,18,0.4457
"6581",65299,"maps",3,2,19,0.3215
"6582",65299,"maps",3,2,20,0.3246
"6583",65299,"maps",3,2,21,0.3543
"6584",65299,"maps",3,2,22,0.384
"6585",65299,"maps",3,2,23,0.2008
"6586",65299,"maps",3,2,25,0.3297
"6587",65299,"biopsych",4,3,1,0.2016
"6588",65299,"biopsych",4,3,2,0.157
"6589",65299,"biopsych",4,3,3,0.1512
"6590",65299,"biopsych",4,3,4,0.2094
"6591",65299,"biopsych",4,3,5,0.3164
"6592",65299,"biopsych",4,3,6,0.2758
"6593",65299,"biopsych",4,3,7,0.2035
"6594",65299,"biopsych",4,3,8,0.1512
"6595",65299,"biopsych",4,3,9,0.252
"6596",65299,"biopsych",4,3,10,0.2477
"6597",65299,"biopsych",4,3,11,0.2691
"6598",65299,"biopsych",4,3,12,0.3559
"6599",65299,"biopsych",4,3,13,0.1516
"6600",65299,"biopsych",4,3,14,0.2016
"6601",65299,"biopsych",4,3,15,0.3422
"6602",65299,"biopsych",4,3,16,0.4363
"6603",65299,"biopsych",4,3,17,0.1512
"6604",65299,"biopsych",4,3,18,0.291
"6605",65299,"biopsych",4,3,19,0.1512
"6606",65299,"biopsych",4,3,20,0.1926
"6607",65299,"biopsych",4,3,21,0.1637
"6608",65299,"biopsych",4,3,22,0.1512
"6609",65299,"biopsych",4,3,23,0.2656
"6610",65299,"biopsych",4,3,24,0.1633
"6611",65299,"biopsych",4,3,25,0.1566
"6612",65623,"vocab1",1,1,1,0.1039
"6613",65623,"vocab1",1,1,2,0.1016
"6614",65623,"vocab1",1,1,3,0.4297
"6615",65623,"vocab1",1,1,4,0.1941
"6616",65623,"vocab1",1,1,5,0.3461
"6617",65623,"vocab1",1,1,6,0.1512
"6618",65623,"vocab1",1,1,7,0.1754
"6619",65623,"vocab1",1,1,8,0.1777
"6620",65623,"vocab1",1,1,9,0.4687
"6621",65623,"vocab1",1,1,10,0.2543
"6622",65623,"vocab1",1,1,11,0.1754
"6623",65623,"vocab1",1,1,12,0.3883
"6624",65623,"vocab1",1,1,13,0.2371
"6625",65623,"vocab1",1,1,14,0.1281
"6626",65623,"vocab1",1,1,15,0.216
"6627",65623,"vocab1",1,1,16,0.2223
"6628",65623,"vocab1",1,1,17,0.275
"6629",65623,"vocab1",1,1,18,0.1516
"6630",65623,"vocab1",1,1,19,0.3008
